web-scraper-order,web-scraper-start-url,titulo,descripcion,salario
"1762090367-17","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=50&vjk=5de91dd748ef2c1b","","We help the world run better
 At SAP, we keep it simple: you bring your best to us, and we'll bring out the best in you. We're builders touching over 20 industries and 80% of global commerce, and we need your unique talents to help shape what's next. The work is challenging – but it matters. You'll find a place where you can be yourself, prioritize your wellbeing, and truly belong. What's in it for you? Constant learning, skill growth, great benefits, and a team that wants you to grow and succeed.
 
 
 
 Responsible for selling through resellers/partners focused on the General Business segment (SME). To coordinate all sales activities with the partners to ensure successful closing of opportunities, mainly via coaching of partners' sales teams. Monitors competitor activity and implements strategies to maintain assigned account ownership and block competitor advancement. Hunter profile with experience in Mid-Market.
 
 
 Key Responsibilities & Tasks
 The General Business Sales Executive is responsible for focusing on complex sales engagements which are mainly partner-driven in the GB-segment. The GBSE may be specialized on industry or solutions based on the MU-market; he/she is working in conjunction with (i)PBMs and ISEs. The GBSE covers opportunities in partner- / SAP-accounts above a specific revenue threshold defined in the GTM-setup of the MU/Region. The objective is to coach the partner-sales teams on building a productive pipeline as well as maximizing the revenue via active engagements on selected opportunities.
 
 Main Responsibilities
 
  Solution/ Industry specialized Business Development
  Aligns with PBMs on Partner Business Planning for the territory covered; identifies opportunities for further growth in the territory and becomes active, in collaboration with other GPO sales areas (PBMs, Inside Sales, etc.). Responsible for creation, monitoring and review of business development activities around the solution- or industry- specialization area. Defines innovative approaches to generate business and executes either directly or via the partner-sales teams. Drives core strategies and actions to ensure KPI achievement.
  Coaches partner sales reps to interact with prospects in large or complex SW deals in his area of solution / industry expertise in order to position the value of the respective SW or industry solution as supported by ROI, business case development, references, and supporting analyst data. Ensures high conversion rate from pipeline to deal closure, Shortening of the sales process and improvement of win rate in order to achieve real volume business. Be an expert on the competition with their assigned industry and/or geography. Understand competitive threats (e.g., how to beat the competition).
  Drives deal closure by inserting him-/herself in big and complex opportunities of partners assigned. Balances his direct / indirect activities in order to maximize the revenue in the territory assigned.
  Enables partners to independently drive business with the following resources:
  partner demand generation plan to build a business pipeline
  partner competency plan to ensure partner resources are trained on the latest solution and sales content, partner resource utilization plan so partners have full access to and are utilizing SAP tools and methodologies presales coaching plan for existing and new partners.
  Generally will be focused on volume segment and ensure alignment with Indirect Channel Mgt (respective Partner Business Managers, Inside Partner Business Managers) and Inside Sales based on key channel economics. Where available will act in strong interrelationship / be co-located with similarly specialized sales roles (e g specialized AEs in Enterprise segment in regional centers of Expertise)
  Monitoring the effective and appropriate use of SAP assets (i.e., Presales) by partners.
  Reporting on sales progress throughout the year; identification of deviations from plans agreed and actively engaging in measures to deliver goals agreed to.
 
 
 
 Experience Requirements
 
  Minimum 7 years experience in sales & indirect sales
  Profound knowledge in one or in several solution areas such as e.g. Public Cloud and in Wholesale, Financial, Manufacture, Professional Services and Sports & Entertainment industries.
  Knowing or having successful experience in multi channel go to market models
  Understanding the principles of solution & cloud selling through Partners
  Knowledge and understanding of Indirect channel dynamics
  Knowledge of ERP market
  Local market knowledge and understanding
 
 
 
 Language Knowledge
 
  Business level English: yes - Advanced
  Business level local language: yes - Advanced
 
 
 
 Education
 
  Bachelor equivalent: yes
 
 
 
  
 Bring out your best
 SAP innovations help more than four hundred thousand customers worldwide work together more efficiently and use business insight more effectively. Originally known for leadership in enterprise resource planning (ERP) software, SAP has evolved to become a market leader in end-to-end business application software and related services for database, analytics, intelligent technologies, and experience management. As a cloud company with two hundred million users and more than one hundred thousand employees worldwide, we are purpose-driven and future-focused, with a highly collaborative team ethic and commitment to personal development. Whether connecting global industries, people, or platforms, we help ensure every challenge gets the solution it deserves. At SAP, you can bring out your best.
 
 We win with inclusion
 SAP’s culture of inclusion, focus on health and well-being, and flexible working models help ensure that everyone – regardless of background – feels included and can run at their best. At SAP, we believe we are made stronger by the unique capabilities and qualities that each person brings to our company, and we invest in our employees to inspire confidence and help everyone realize their full potential. We ultimately believe in unleashing all talent and creating a better world.
 
 SAP is committed to the values of Equal Employment Opportunity and provides accessibility accommodations to applicants with physical and/or mental disabilities. If you are interested in applying for employment with SAP and are in need of accommodation or special assistance to navigate our website or to complete your application, please send an e-mail with your request to Recruiting Operations Team: Careers@sap.com.
 
 For SAP employees: Only permanent roles are eligible for the SAP Employee Referral Program, according to the eligibility rules set in the SAP Referral Policy. Specific conditions may apply for roles in Vocational Training.
 
 Qualified applicants will receive consideration for employment without regard to their age, race, religion, national origin, ethnicity, gender (including pregnancy, childbirth, et al), sexual orientation, gender identity or expression, protected veteran status, or disability, in compliance with applicable federal, state, and local legal requirements.
 
 Successful candidates might be required to undergo a background verification with an external vendor.
 
 
 
  
 AI Usage in the Recruitment Process
 
 
  For information on the responsible use of AI in our recruitment process, please refer to our Guidelines for Ethical Usage of AI in the Recruiting Process.
 
 Please note that any violation of these guidelines may result in disqualification from the hiring process.
 
 Requisition ID: 438946 | Work Area: Sales | Expected Travel: 0 - 10% | Career Status: Professional | Employment Type: Regular Full Time | Additional Locations: #LI-Hybrid",""
"1762090399-18","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=40&vjk=2324645b76f43d5d","Economic Evaluation & Benchmarking Analyst, Intermediate","",""
"1762090399-19","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=40&vjk=2324645b76f43d5d","Corporate Coverage Chile – Investment Banker","",""
"1762090399-20","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=40&vjk=2324645b76f43d5d","Senior Data Analyst","",""
"1762090399-21","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=40&vjk=2324645b76f43d5d","Senior Data Analyst","",""
"1762090399-22","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=40&vjk=2324645b76f43d5d","BA IA y Chatbot","",""
"1762090399-23","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=40&vjk=2324645b76f43d5d","ERP (oracle) Support Specialist (Reemplazo Pre/ Post Natal)","",""
"1762090399-24","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=40&vjk=2324645b76f43d5d","IT Technology Analyst","",""
"1762090399-25","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=40&vjk=2324645b76f43d5d","Software Technical Support Analyst","",""
"1762090399-26","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=40&vjk=2324645b76f43d5d","Analista de Negocio Semi Senior","",""
"1762090399-27","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=40&vjk=2324645b76f43d5d","Chile - Senior IT Service Desk Analyst","",""
"1762090399-28","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=40&vjk=2324645b76f43d5d","Java/Spring Applications Developers","",""
"1762090399-29","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=40&vjk=2324645b76f43d5d","Middle Business Analyst","",""
"1762090399-30","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=40&vjk=2324645b76f43d5d","Senior Business Analyst","",""
"1762090399-31","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=40&vjk=2324645b76f43d5d","Lead Business Intelligence Engineer","",""
"1762090399-32","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=40&vjk=2324645b76f43d5d","Senior Business Intelligence Engineer","",""
"1762090399-33","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=40&vjk=2324645b76f43d5d","Lead Frontend/BI Engineer","",""
"1762090399-34","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=40&vjk=2324645b76f43d5d","","Ausenco is a fast-growing company with big ideas. We redefine what’s possible in some of the world’s most complex projects and toughest environments. Delivering innovative, value-add consulting, project delivery, asset operations and maintenance solutions is what we do. From 21 offices in 9 countries, with projects in over 80 locations worldwide, we create sustainable outcomes for our people, clients and communities.
 Our team in Chile is growing, we are currently recruiting for a Economic Evaluation & Benchmarking Analyst, Intermediate to join our M&M Business line in the Santiago office.
  About the role:
 
  Develop economic and financial models, including cash flow projections, using as inputs mine plans, OPEX, CAPEX, and benchmarking criteria.
  Conduct sensitivity analyses and scenario modeling to support decision-making processes.
  Work under the guidance of technical specialists, Discipline Leaders, and Technical Services team members, following Ausenco’s methodologies, standards, and procedures.
  Contribute to the preparation of technical reports (NI 43-101, JORC, SK-1300).
  Ensure project goals are met in line with agreed targets.
  The Candidate will need to stay informed and up to date on the discipline's standard deliverables, as well as the work processes for consultancies, studies, and projects.
  Demonstrate strong verbal and written communication skills (advanced level required).
 
 About you:
 
  Bachelor’s degree in Engineering (preferred).
  Minimum of 4 years’ experience in financial modeling for mining projects, including discounted cash flow analysis.
  Advanced Excel skills (formulas, pivot tables, etc.).
  Experience with NI 43-101 standard (JORC and SK-1300 is a plus).
  Proficient English to communicate with other offices (Australia, Canada, USA) and clients. Portuguese is considered an advantage.
 
 Why Ausenco? 
 We support individual growth and aim to allow you to work in a way that plays to your strengths and cover your needs. Get to know our value proposition:
 
  Compensation and work life balance – Beyond a competitive remuneration package. Experience the best of both worlds with our hybrid work model, allowing you to balance office days with working from home. Enjoy the benefits of modern leave policies including paid parental leave and celebrate with us special holidays.
  Career advancement - Be supported in your ongoing development with technical training, mentoring programs and frequent networking opportunities.
  Balance and Wellness – Take a proactive approach to your overall wellbeing. Access to confidential counselling, health services and a benefits program that supports your needs.
  Recognition and Appreciation - Participate in multidirectional spaces where a culture of local and global recognition is fostered, where everyone is recognized for their contribution to the business and projects.
  Communication and Commitment – Live the experience of working in a dynamic company with global processes and work with highly reputable industry leaders who value your contribution.
 
 Our people don’t settle for the status quo. If you have an entrepreneurial spirit and want to help set a new standard in sustainability, we’ll help you find your place. This means working with you to develop a unique career path and skillset to match your ambition.
 We’re proud of the work we do, and we do it within a culture that is open, honest, and cooperative. We have a history of attracting visionary people who embrace challenges and deliver creative solutions for every project, and your voice is an important part of the conversation.
 As a global company we embrace and encourage diversity in its fullest sense – gender identity, gender expression, sexual orientation, age, experience, nationality, colour, language, religion, location, disability, education, skills, working styles and time availability. Our work environments are based on mutual trust and respect for the rights and opportunities of every individual.
 Join us and work a better way.
  (#LI-Remote, #LI-Hybrid, #LI-Onsite)- Select as needed + LI–Recruiter code.",""
"1762090432-35","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=30&vjk=b23cbfbd5d3ef32c","Internal Controls Analyst","",""
"1762090432-36","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=30&vjk=b23cbfbd5d3ef32c","Data Analyst","",""
"1762090432-37","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=30&vjk=b23cbfbd5d3ef32c","In Store Analyst CL (169723)","",""
"1762090432-38","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=30&vjk=b23cbfbd5d3ef32c","Service Operations Analyst","",""
"1762090432-39","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=30&vjk=b23cbfbd5d3ef32c","Finance Analyst","",""
"1762090432-40","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=30&vjk=b23cbfbd5d3ef32c","Senior Data Delivery Manager","",""
"1762090432-41","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=30&vjk=b23cbfbd5d3ef32c","Senior Data Analyst","",""
"1762090432-42","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=30&vjk=b23cbfbd5d3ef32c","Sourcing Lead","",""
"1762090432-43","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=30&vjk=b23cbfbd5d3ef32c","Customer Relationship Analyst","",""
"1762090432-44","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=30&vjk=b23cbfbd5d3ef32c","Financial Analyst","",""
"1762090432-45","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=30&vjk=b23cbfbd5d3ef32c","SOX Compliance Specialist / Senior Analyst (Chile only - remote)","",""
"1762090432-46","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=30&vjk=b23cbfbd5d3ef32c","SOX Compliance Specialist / Senior Analyst (Chile only - remote)","",""
"1762090432-47","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=30&vjk=b23cbfbd5d3ef32c","Salesforce Project Manager","",""
"1762090432-48","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=30&vjk=b23cbfbd5d3ef32c","Account Executive (Florida)","",""
"1762090432-49","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=30&vjk=b23cbfbd5d3ef32c","Feria Laboral – PUC Ingeniería Comercial","",""
"1762090432-50","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=30&vjk=b23cbfbd5d3ef32c","Finance Analyst (Contable)","",""
"1762090432-51","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=30&vjk=b23cbfbd5d3ef32c","","All Posting Locations: Las Condes, Region Metropolitana de Santiago, CL
          
          
           Job Functions: Finance
          
          
           Date Published: October 7, 2025
          
          
           Ref#: R-97145
          
         
         
         
          

         
        
       
      
     
    
   
  
 
 
 
  
   
    
     
      
       ABOUT THE ROLE
      
     
     
      
       Job Description
      
      The Internal Controls Analyst is responsible for driving an effective and efficient control environment supporting assigned business process areas. The position provides broad exposure to various teams at Kraft Heinz and offers an excellent opportunity to gain an understanding of the Kraft Heinz control environment, business practices, and systems.
      The qualified candidate must be able to work with multiple organizations and teams, consistently meet deadlines and work well under time constraints, and be able to quickly learn and understand diverse business areas/systems. This position offers career visibility with the potential to move into various roles within the Kraft Heinz Company.
      

      Key Activities/ Deliverables: 
      
       Assist the Internal Controls Team in partnership with the business to ensure an effective and efficient control environment.
      
      
       Collaborate with the Internal Controls Team on business process reviews to evaluate the design and operating effectiveness of internal controls over financial reporting.
       Develop an understanding of controls and assist with ensuring control design is formally documented in process narratives.
       Perform and review control testing.
       Ensure deficiencies are properly documented with action plans for remediation. Support implementation of action plans and retesting of controls to demonstrate successful remediation within the specified time frames.
       Assist with implementation of continuous monitoring and automation of controls initiatives.
       Support reviews of end-to-end process designs to identify areas of risk.
      
      Ensure all information and documentation is maintained in the system of record.
      
       Location(s)
      
      Santiago, Chile
      

      Kraft Heinz is an Equal Opportunity Employer – Underrepresented Ethnic Minority Groups/Women/Veterans/Individuals with Disabilities/Sexual Orientation/Gender Identity and other protected classes.",""
"1762090466-52","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=20&vjk=68a082673bc96115","Financial Analyst / Associate","",""
"1762090466-53","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=20&vjk=68a082673bc96115","Support Consultant (Chile)","",""
"1762090466-54","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=20&vjk=68a082673bc96115","Future Talent - Processing Sales Analyst","",""
"1762090466-55","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=20&vjk=68a082673bc96115","Compliance Analyst (Latin America)","",""
"1762090466-56","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=20&vjk=68a082673bc96115","Senior BI Analyst","",""
"1762090466-57","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=20&vjk=68a082673bc96115","Enablon Technical Lead / Senior Implementation Engineer","",""
"1762090466-58","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=20&vjk=68a082673bc96115","Google PreSales - Maps & Cloud services (Chile)","",""
"1762090466-59","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=20&vjk=68a082673bc96115","Senior Data Engineer","",""
"1762090466-60","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=20&vjk=68a082673bc96115","Regional Expert Digital Marketing","",""
"1762090466-61","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=20&vjk=68a082673bc96115","Backend Typescript Developer for Smart Contracts","",""
"1762090466-62","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=20&vjk=68a082673bc96115","Backend Typescript Developer for Smart Contracts","",""
"1762090466-63","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=20&vjk=68a082673bc96115","Senior Quality Engineer","",""
"1762090466-64","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=20&vjk=68a082673bc96115","Data Analyst I - Operations","",""
"1762090466-65","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=20&vjk=68a082673bc96115","Origination - Commercial Analyst (Contractor)","",""
"1762090466-66","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=20&vjk=68a082673bc96115","Support Consultant, Supply Chain Technology (Chile)","",""
"1762090466-67","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=20&vjk=68a082673bc96115","Middle Office – Client Onboarding Analyst","",""
